position,ingredients,url,ingredients_cleaned,category,label,vegetarian
2419,"chicken,cheese,tomato,bread,salt",club_sandwich/20_chicken_club_sandwich_hostedLargeUrl.jpg,"chicken,cheese,tomato,bread,salt",club_sandwich,Vegetarian-Not,1
2438,"bread,potato,cucumber,tomato,beets,cheese,chutney,chaat masala,butter,ketchup",club_sandwich/39_indian_club_sandwich_hostedLargeUrl.jpg,"bread,potato,cucumber,tomato,cheese,chutney,butter,ketchup",club_sandwich,Vegetarian-Not,0
2441,"bread,mayonnaise,turkey,bacon,ham,spring,cheese",club_sandwich/42_gluten_free_club_sandwich_hostedLargeUrl.jpg,"bread,mayonnaise,turkey,bacon,ham,cheese",club_sandwich,Vegetarian-Not,1
2405,"sandwich thins,ranch dressing,spinach,turkey,tomato,monterey jack,bacon,avocado",club_sandwich/6_california_ranch_club_sandwich_hostedLargeUrl.jpg,"spinach,turkey,tomato,bacon,avocado",club_sandwich,Vegetarian-Not,1
2401,"bread,bacon,turkey,ham,cheddar,lettuce,mayonnaise,tomato",club_sandwich/2_spring_street_club_sandwich_hostedLargeUrl.jpg,"bread,bacon,turkey,ham,cheddar,lettuce,mayonnaise,tomato",club_sandwich,Vegetarian-Not,1
2442,"oil,red wine,lemon,garlic,oregano,paprika,cumin,salt,black pepper,chicken,bread,mayonnaise,lettuce,pepper,tomato,tomato,bacon,cheese",club_sandwich/43_marinated_chicken_club_sandwich_hostedLargeUrl.jpg,"oil,red wine,lemon,garlic,oregano,paprika,cumin,salt,black pepper,chicken,bread,mayonnaise,lettuce,pepper,tomato,tomato,bacon,cheese",club_sandwich,Vegetarian-Not,1
2400,"bread,mayonnaise,basil,pesto,bacon,ham,turkey,avocado,cheese,lettuce",club_sandwich/1_killer_club_sandwich_hostedLargeUrl.jpg,"bread,mayonnaise,basil,pesto,bacon,ham,turkey,avocado,cheese,lettuce",club_sandwich,Vegetarian-Not,1
2412,"bacon,bread,tomato,turkey,cheese,lettuce,onion,mayonnaise,butter",club_sandwich/13_the_blt_club_sandwich_hostedLargeUrl.jpg,"bacon,bread,tomato,turkey,cheese,lettuce,onion,mayonnaise,butter",club_sandwich,Vegetarian-Not,1
2408,"bacon,mayonnaise,basil,lemon,bread,turkey,avocado,lettuce,tomato",club_sandwich/9_california_club_sandwich_hostedLargeUrl.jpg,"bacon,mayonnaise,basil,lemon,bread,turkey,avocado,lettuce,tomato",club_sandwich,Vegetarian-Not,1
2425,"plum,oil,balsamic vinegar,garlic,salt,black pepper,bacon,bread,mayonnaise,iceberg,roast turkey",club_sandwich/26_roasted_tomato_and_turkey_club_sandwich_hostedLargeUrl.jpg,"plum,oil,balsamic vinegar,garlic,salt,black pepper,bacon,bread,mayonnaise,roast turkey",club_sandwich,Vegetarian-Not,1
2407,"bread,bacon,chicken,tomato,mayonnaise,lettuce,cheese,gin",club_sandwich/8_vip_club_sandwich_hostedLargeUrl.jpg,"bread,bacon,chicken,tomato,mayonnaise,lettuce,cheese,gin",club_sandwich,Vegetarian-Not,1
2409,"bread,mayonnaise,bacon,lettuce,tomato,turkey,avocado",club_sandwich/10_triple_decker_california_club_sandwich_hostedLargeUrl.jpg,"bread,mayonnaise,bacon,lettuce,tomato,turkey,avocado",club_sandwich,Vegetarian-Not,1
2399,"bread,mayonnaise,turkey,bacon,tomato,lettuce",club_sandwich/0_turkey_club_sandwich_hostedLargeUrl.jpg,"bread,mayonnaise,turkey,bacon,tomato,lettuce",club_sandwich,Vegetarian-Not,1
2428,"mayonnaise,chervil,chives,parsley,tarragon,shallot,salt,black pepper,oil,egg,bread,turkey,ham,cheese,bacon,tomato,lettuce,fries,ketchup",club_sandwich/29_bel-air_club_sandwich_hostedLargeUrl.jpg,"mayonnaise,chervil,chives,parsley,tarragon,shallot,salt,black pepper,oil,egg,bread,turkey,ham,cheese,bacon,tomato,lettuce,ketchup",club_sandwich,Vegetarian-Not,1
2448,"bacon,egg,mayonnaise,salt,pepper,bread,lettuce,tomato",club_sandwich/49_bacon-and-egg_club_sandwiches_hostedLargeUrl.jpg,"bacon,egg,mayonnaise,salt,pepper,bread,lettuce,tomato",club_sandwich,Vegetarian-Not,1
2406,"bread,mayonnaise,basil,pesto,bacon,ham,turkey,avocado,cheese,lettuce",club_sandwich/7_killer_club_sandwich_hostedLargeUrl.jpg,"bread,mayonnaise,basil,pesto,bacon,ham,turkey,avocado,cheese,lettuce",club_sandwich,Vegetarian-Not,1
2424,"chicken,oil,salt,black pepper,garlic,parsley,anchovy,dijon mustard,lemon,mayonnaise,bread,sandwich rolls,lettuce,cheese,bacon",club_sandwich/25_chicken_caesar_club_sandwiches_hostedLargeUrl.jpg,"chicken,oil,salt,black pepper,garlic,parsley,dijon mustard,lemon,mayonnaise,bread,lettuce,cheese,bacon",club_sandwich,Vegetarian-Not,1
2417,"chicken,salt,pepper,mayonnaise,lettuce,tomato,bacon,avocado,onion,sandwich- bun",club_sandwich/18_grilled_chicken_club_sandwich_with_avocado_and_chipotle_caramelized_onions_hostedLargeUrl.jpg,"chicken,salt,pepper,mayonnaise,lettuce,tomato,bacon,avocado,onion",club_sandwich,Vegetarian-Not,1
2429,"bread,roast turkey,bacon,cheddar,avocado,tomato,sprouts,mayonnaise",club_sandwich/30_california_club_sandwich_hostedLargeUrl.jpg,"bread,roast turkey,bacon,cheddar,avocado,tomato,mayonnaise",club_sandwich,Vegetarian-Not,1
2423,"crescent rolls,cheese,ham,turkey,bacon,tomato,avocado",club_sandwich/24_turkey_club_waffle_sandwich_hostedLargeUrl.jpg,"cheese,ham,turkey,bacon,tomato,avocado",club_sandwich,Vegetarian-Not,1
2402,"bread,turkey,ham,cheese,bacon,tomato,lettuce,mayonnaise,mustard",club_sandwich/3_club_sandwiches_hostedLargeUrl.jpg,"bread,turkey,ham,cheese,bacon,tomato,lettuce,mayonnaise,mustard",club_sandwich,Vegetarian-Not,1
2435,"mayonnaise,dijon mustard,sourdough,chicken,rocket,bacon,tomato,egg",club_sandwich/36_club_sandwich_hostedLargeUrl.jpg,"mayonnaise,dijon mustard,chicken,rocket,bacon,tomato,egg",club_sandwich,Vegetarian-Not,1
2411,"pullman loaf,mayonnaise,mustard,lettuce,turkey,bacon,beef,pepper,salt",club_sandwich/12_classic_club_sandwich_hostedLargeUrl.jpg,"mayonnaise,mustard,lettuce,turkey,bacon,beef,pepper,salt",club_sandwich,Vegetarian-Not,1
2496,"noodles,tofu,scallions,cloves,onion,bok choy,beans,nut,cilantro,lemon,water,nut,tamari,vinegar,brown sugar,salt,chili,broth,soy,pepper",pad_thai/48_vegetable_pad_thai_hostedLargeUrl.jpg,"noodles,tofu,cloves,onion,beans,nut,lemon,nut,tamari,vinegar,brown sugar,salt,broth,pepper",pad_thai,Vegetarian-Not,0
2454,"lime,sugar,fish,chili,tamari,brown sugar,chicken,pepper,salt,oil,cloves,shallot,chicken,shrimp,egg,beans,cilantro,nut,scallions,noodles",pad_thai/5_pad_thai_hostedLargeUrl.jpg,"lime,sugar,fish,tamari,brown sugar,chicken,pepper,salt,oil,cloves,shallot,chicken,shrimp,egg,beans,nut,noodles",pad_thai,Vegetarian-Not,1
2464,"butter,tamari,fish,squirt,stevia,oil,pepper,cloves,egg,shrimp,beans,scallions,noodles,thai chile,soy,rice,nut,cilantro,basil,lime,radish",pad_thai/16_pad_thai_wraps_hostedLargeUrl.jpg,"butter,tamari,fish,oil,pepper,cloves,egg,shrimp,beans,noodles,rice,nut,basil,lime,radish",pad_thai,Vegetarian-Not,1
2474,"fish,brown sugar,broth,rice,soy,thai chili,brown rice,zucchini,carrot,oil,onion,garlic,egg,beans,onion,nut,cilantro",pad_thai/26_spiralized_veggie_pad_thai_hostedLargeUrl.jpg,"fish,brown sugar,broth,rice,brown rice,carrot,oil,onion,garlic,egg,beans,onion,nut",pad_thai,Vegetarian-Not,1
2475,"noodles,oil,tamari,cabbage,carrot,beans,tofu,sugar,garlic,water,chili,nut,chili,onion",pad_thai/27_street_pad_thai_hostedLargeUrl.jpg,"noodles,oil,tamari,cabbage,carrot,beans,tofu,sugar,garlic,nut,onion",pad_thai,Vegetarian-Not,0
2489,"oil,tofu,noodles,broccoli,zucchini,pepper,cloves,onion,brown sugar,soy,tomato,rice,lime,oil,garlic,nut,seeds,cilantro",pad_thai/41_vegan_pad_thai_hostedLargeUrl.jpg,"oil,tofu,noodles,broccoli,pepper,cloves,onion,brown sugar,tomato,rice,lime,oil,garlic,nut,seeds",pad_thai,Vegetarian-Not,0
2477,"noodles,fish,brown sugar,lime,bird chile,oil,shallot,cloves,shrimp,egg,scallions,nut,cilantro,beans",pad_thai/29_quick_shrimp_pad_thai_hostedLargeUrl.jpg,"noodles,fish,brown sugar,lime,oil,shallot,cloves,shrimp,egg,nut,beans",pad_thai,Vegetarian-Not,1
2453,"noodles,nut,lime,fish,lime,brown sugar,rice,garlic,oil,chicken,cloves,egg,beans,onion,cilantro",pad_thai/4_pad_thai_hostedLargeUrl.jpg,"noodles,nut,lime,fish,lime,brown sugar,rice,garlic,oil,chicken,cloves,egg,beans,onion",pad_thai,Vegetarian-Not,1
2493,"noodles,egg,oil,fish,soy,lime,butter,sugar,pepper,garlic,gin,shrimp,salt,broccoli,onion,beans,nut,cilantro,lime",pad_thai/45_shrimp_pad_thai_hostedLargeUrl.jpg,"noodles,egg,oil,fish,lime,butter,sugar,pepper,garlic,gin,shrimp,salt,broccoli,onion,beans,nut,lime",pad_thai,Vegetarian-Not,1
2450,"noodles,fish,brown sugar,lime,bird chile,oil,shallot,cloves,shrimp,egg,scallions,nut,beans,cilantro",pad_thai/1_quick_shrimp_pad_thai_hostedLargeUrl.jpg,"noodles,fish,brown sugar,lime,oil,shallot,cloves,shrimp,egg,nut,beans",pad_thai,Vegetarian-Not,1
2490,"shrimp,oil,lime,salt,tamari,fish,soy,sugar,noodles,water,beans,pickle,scallions,gin,garlic,cilantro,chili",pad_thai/42_shrimp_pad_thai_hostedLargeUrl.jpg,"shrimp,oil,lime,salt,tamari,fish,sugar,noodles,beans,pickle,gin,garlic",pad_thai,Vegetarian-Not,1
2449,"garlic,thai chile,palm sugar,tamari,fish,lime,noodles,oil,shrimp,pepper,egg,tofu,carrot,beans,onion,cilantro,nut,lime",pad_thai/0_classic_pad_thai_hostedLargeUrl.jpg,"garlic,palm sugar,tamari,fish,lime,noodles,oil,shrimp,pepper,egg,tofu,carrot,beans,onion,nut,lime",pad_thai,Vegetarian-Not,1
2480,"noodles,beans,chicken,egg,pepper,nut,vinegar,palm sugar,fish,soy,onion,chili,salt,garlic,cilantro",pad_thai/32_pad_thai_hostedLargeUrl.jpg,"noodles,beans,chicken,egg,pepper,nut,vinegar,palm sugar,fish,onion,salt,garlic",pad_thai,Vegetarian-Not,1
2458,"oil,chicken,salt,pepper,tofu,egg,oil,noodles,chili,soy,fish,beans,jalapeno chilies,onion,nut,basil,pepper,lime",pad_thai/10_chicken_pad_thai_hostedLargeUrl.jpg,"oil,chicken,salt,pepper,tofu,egg,oil,noodles,fish,beans,onion,nut,basil,pepper,lime",pad_thai,Vegetarian-Not,1
2488,"tamari,fish,palm sugar,chili,noodles,nut,shrimp,shallot,garlic,egg,nut,beans,onion,cilantro,lime",pad_thai/40_pad_thai_hostedLargeUrl.jpg,"tamari,fish,palm sugar,noodles,nut,shrimp,shallot,garlic,egg,nut,beans,onion,lime",pad_thai,Vegetarian-Not,1
2486,"noodles,shrimp,oil,garlic,gin,jalapeno chilies,zucchini,egg,cilantro,scallions,lime,fish,brown sugar,soy,nut,beans,lime",pad_thai/38_shrimp_pad_thai_hostedLargeUrl.jpg,"noodles,shrimp,oil,garlic,gin,egg,lime,fish,brown sugar,nut,beans,lime",pad_thai,Vegetarian-Not,1
2476,"noodles,egg,oil,fish,soy,lime,butter,sugar,pepper,garlic,gin,shrimp,salt,broccoli,onion,beans,nut,cilantro,lime",pad_thai/28_shrimp_pad_thai_hostedLargeUrl.jpg,"noodles,egg,oil,fish,lime,butter,sugar,pepper,garlic,gin,shrimp,salt,broccoli,onion,beans,nut,lime",pad_thai,Vegetarian-Not,1
2451,"noodles,oil,egg,shrimp,tofu,radish,beans,tamari,tamari,fish,syrup,chives,thai chili,nut,lime",pad_thai/2_pad_thai_hostedLargeUrl.jpg,"noodles,oil,egg,shrimp,tofu,radish,beans,tamari,tamari,fish,syrup,chives,nut,lime",pad_thai,Vegetarian-Not,1
2487,"noodles,fish,lime,sugar,oil,shrimp,garlic,pepper,egg,beans,nut,onion,cilantro,mint",pad_thai/39_pad_thai_hostedLargeUrl.jpg,"noodles,fish,lime,sugar,oil,shrimp,garlic,pepper,egg,beans,nut,onion,mint",pad_thai,Vegetarian-Not,1
2455,"noodles,brown sugar,lower soy,fish,lime,sriracha,oil,onion,shrimp,cloves,beans,nut,basil",pad_thai/6_shrimp_pad_thai_hostedLargeUrl.jpg,"noodles,brown sugar,fish,lime,oil,onion,shrimp,cloves,beans,nut,basil",pad_thai,Vegetarian-Not,1
2484,"noodles,fish,lime,soy,brown sugar,nut,ancho,sambal ulek,egg,garlic,pepper,sugar,nut,cilantro,scallions,lime",pad_thai/36_20_minute_pad_thai_hostedLargeUrl.jpg,"noodles,fish,lime,brown sugar,nut,egg,garlic,pepper,sugar,nut,lime",pad_thai,Vegetarian-Not,1
2471,"nut,chicken,jumbo shrimp,garlic,thai chile,salt,cayenne pepper,egg,noodles,onion,rice,fish,aminos,maple syrup,gin,beans,nut,basil,lime",pad_thai/23_chicken_pad_thai_hostedLargeUrl.jpg,"nut,chicken,garlic,salt,cayenne pepper,egg,noodles,onion,rice,fish,maple syrup,gin,beans,nut,basil,lime",pad_thai,Vegetarian-Not,1
2463,"water,rice,oil,soy,fish,brown sugar,egg,chicken,cloves,shrimp,onion,paprika,beans,cilantro,nut,lime",pad_thai/15_pad_thai_hostedLargeUrl.jpg,"rice,oil,fish,brown sugar,egg,chicken,cloves,shrimp,onion,paprika,beans,nut,lime",pad_thai,Vegetarian-Not,1
2461,"brown rice,tomato,apple,honey,fish,lime,cayenne pepper,oil,egg,cabbage,beans,onion,carrot,tofu,cilantro,nut,lime",pad_thai/13_lean_tofu_pad_thai_hostedLargeUrl.jpg,"brown rice,tomato,apple,honey,fish,lime,cayenne pepper,oil,egg,cabbage,beans,onion,carrot,tofu,nut,lime",pad_thai,Vegetarian-Not,1
2457,"wonton wrappers,brown rice,brown sugar,soy,fish,lime,sriracha,oil,scallions,shrimp,garlic,beans,nut,cilantro",pad_thai/8_shrimp_pad_thai_cups_hostedLargeUrl.jpg,"brown rice,brown sugar,fish,lime,oil,shrimp,garlic,beans,nut",pad_thai,Vegetarian-Not,1
2456,"noodles,fish,lime,sugar,oil,shrimp,cloves,pepper,egg,beans,nut,onion,cilantro,mint",pad_thai/7_pad_thai_hostedLargeUrl.jpg,"noodles,fish,lime,sugar,oil,shrimp,cloves,pepper,egg,beans,nut,onion,mint",pad_thai,Vegetarian-Not,1
2467,"noodles,oil,egg,shrimp,tofu,radish,beans,water,tamari,fish,syrup,chives,thai chile,nut,lime",pad_thai/19_pad_thai_hostedLargeUrl.jpg,"noodles,oil,egg,shrimp,tofu,radish,beans,tamari,fish,syrup,chives,nut,lime",pad_thai,Vegetarian-Not,1
2495,"tamari,fish,chicken,cayenne pepper,paprika,brown sugar,pepper,brown rice,shrimp,chicken,beans,garlic,corn starch,soy,oil,nut,onion,egg,lime,chilli",pad_thai/47_pad_thai_hostedLargeUrl.jpg,"tamari,fish,chicken,cayenne pepper,paprika,brown sugar,pepper,brown rice,shrimp,chicken,beans,garlic,oil,nut,onion,egg,lime,chilli",pad_thai,Vegetarian-Not,1
2479,"noodles,oil,tofu,salt,broccoli,garlic,scallions,cilantro,mung bean sprouts,tomato,tamari,brown sugar,lime,sriracha,miso,water,nut,lime",pad_thai/31_everyday_pad_thai_hostedLargeUrl.jpg,"noodles,oil,tofu,salt,broccoli,garlic,tomato,tamari,brown sugar,lime,miso,nut,lime",pad_thai,Vegetarian-Not,0
2483,"noodles,chicken,beans,scallions,cilantro,nut,garlic,gin,egg,bird chile,chile,sugar,tamari,fish,wonton skins,hoisin,butter,oil,rice,sriracha,soy,oil,cilantro",pad_thai/35_chicken_pad_thai_wontons_hostedLargeUrl.jpg,"noodles,chicken,beans,nut,garlic,gin,egg,sugar,tamari,fish,butter,oil,rice,oil",pad_thai,Vegetarian-Not,1
2494,"tamari,fish,chicken,cayenne pepper,paprika,brown sugar,pepper,noodles,shrimp,chicken,beans,garlic,corn starch,soy,oil,nut,onion,egg,lime,chilli",pad_thai/46_pad_thai_hostedLargeUrl.jpg,"tamari,fish,chicken,cayenne pepper,paprika,brown sugar,pepper,noodles,shrimp,chicken,beans,garlic,oil,nut,onion,egg,lime,chilli",pad_thai,Vegetarian-Not,1
2492,"lime,fish,tamari,rice,pepper,sugar,noodles,oil,garlic,shallot,chicken,tofu,egg,beans,nut,cilantro,scallions",pad_thai/44_pad_thai_hostedLargeUrl.jpg,"lime,fish,tamari,rice,pepper,sugar,noodles,oil,garlic,shallot,chicken,tofu,egg,beans,nut",pad_thai,Vegetarian-Not,1
2459,"noodles,brown sugar,lime,soy,sriracha,oil,scallions,cloves,egg,cilantro,nut,beans,carrot",pad_thai/11_easy_pad_thai_hostedLargeUrl.jpg,"noodles,brown sugar,lime,oil,cloves,egg,nut,beans,carrot",pad_thai,Vegetarian-Not,0
2473,"noodles,tamari,fish,lime,palm sugar,pepper,oil,cloves,scallions,gin,broccoli,shrimp,beans,tofu,egg,nut,cilantro,lime",pad_thai/25_shrimp_pad_thai_hostedLargeUrl.jpg,"noodles,tamari,fish,lime,palm sugar,pepper,oil,cloves,gin,broccoli,shrimp,beans,tofu,egg,nut,lime",pad_thai,Vegetarian-Not,1
2468,"noodles,shrimp,oil,water,sugar,tamari,fish,pepper,tofu,shallot,garlic,turnip,chives,egg,mung bean sprouts,nut,cilantro",pad_thai/20_pad_thai_hostedLargeUrl.jpg,"noodles,shrimp,oil,sugar,tamari,fish,pepper,tofu,shallot,garlic,turnip,chives,egg,nut",pad_thai,Vegetarian-Not,1
2500,"butter,water,salt,cake,egg,yolk,corn starch,sugar,milk,vanilla",takoyaki/2_takoyaki_cream_puff_hostedLargeUrl.jpg,"butter,salt,cake,egg,sugar,milk",takoyaki,Vegetarian,0
2504,"flour,sugar,baking,salt,butter,vanilla,vanilla bean,egg,butter,candy melts,shortening,food colouring,sprinkles,almond",takoyaki/6_pusheen_donuts_hostedLargeUrl.jpg,"flour,sugar,baking,salt,butter,egg,butter,food colouring,almond",takoyaki,Vegetarian,0
2502,"flour,caster sugar,baking,egg,butter,nut",takoyaki/4_nutella-filled_pancake_pops_hostedLargeUrl.jpg,"flour,caster sugar,baking,egg,butter,nut",takoyaki,Vegetarian,0
2503,"flour,baking,sugar,salt,poppy seeds,butter,butter,vanilla,egg,lemon,lemon,sugar",takoyaki/5_baked_lemon-poppy_seed_donuts_hostedLargeUrl.jpg,"flour,baking,sugar,salt,poppy seeds,butter,butter,egg,lemon,lemon,sugar",takoyaki,Vegetarian,0
2498,"egg,cake,milk,water,dashi,cabbage,chives,onion,shrimp,squid",takoyaki/0_takoyaki_hostedLargeUrl.jpg,"egg,cake,milk,cabbage,chives,onion,shrimp,squid",takoyaki,Vegetarian,1
2499,"cake,dashi,egg",takoyaki/1_takoyaki_batter_hostedLargeUrl.jpg,"cake,egg",takoyaki,Vegetarian,0
2552,"butter,sugar,egg,flour,baking,salt,lime,lime,butter,shortening,sugar,tequila",cupcakes/46_margarita_cupcakes_hostedLargeUrl.jpg,"butter,sugar,egg,flour,baking,salt,lime,lime,butter,sugar,tequila",cupcakes,Vegetarian,0
2528,"cake,flour,sugar,baking,baking,butter,egg,egg,vanilla,banana,milk,icing,butter,shortening,sugar,dulce de leche,water,banana",cupcakes/22_banoffee_cupcakes_hostedLargeUrl.jpg,"cake,flour,sugar,baking,baking,butter,egg,egg,banana,milk,icing,butter,sugar,dulce de leche,banana",cupcakes,Vegetarian,0
2508,"cake,cake,egg,oil,butter,food colouring,peeps,sprinkles",cupcakes/2_adorable_peeps_cupcakes_hostedLargeUrl.jpg,"cake,cake,egg,oil,butter,food colouring",cupcakes,Vegetarian,0
2516,"cake,cake,butter,sugar,marshmallow,almond,oreo\u00ae cookies",cupcakes/10_oreo_cupcakes_hostedLargeUrl.jpg,"cake,cake,butter,sugar,marshmallow,almond",cupcakes,Vegetarian,0
2541,"egg,brown sugar,butter,flour,salt,baking,baking,blueberries,sugar,mascarpone,butter",cupcakes/35_blueberries_cupcakes_hostedLargeUrl.jpg,"egg,brown sugar,butter,flour,salt,baking,baking,sugar,mascarpone,butter",cupcakes,Vegetarian,0
2527,"crust,ham,butter,sugar,cake,flour,chocolate,baking,salt,egg,butter,oil,vanilla,water,frosting,tartar,chocolate",cupcakes/21_smores_cupcakes_hostedLargeUrl.jpg,"ham,butter,sugar,cake,flour,chocolate,baking,salt,egg,butter,oil,chocolate",cupcakes,Vegetarian,1
2551,"butter,sugar,egg,vanilla,flour,baking,baking,salt,cinnamon,milk,toast",cupcakes/45_cinnamon_toast_crunch_cupcakes_hostedLargeUrl.jpg,"butter,sugar,egg,flour,baking,baking,salt,cinnamon,milk",cupcakes,Vegetarian,0
2555,"cake,flour,sugar,baking,butter,egg,vanilla,nut,egg,milk,icing,shortening,sugar,rum",cupcakes/49_eggnog_cupcakes_hostedLargeUrl.jpg,"cake,flour,sugar,baking,butter,egg,nut,egg,milk,icing,sugar,rum",cupcakes,Vegetarian,0
2537,"cake,water,lemon,oil,egg,pudding,lemon,milk,sugar,coconut,cheese,whipped topping,coconut",cupcakes/31_lemon_coconut_cupcakes_hostedLargeUrl.jpg,"cake,lemon,oil,egg,lemon,milk,sugar,coconut,cheese,coconut",cupcakes,Vegetarian,0
2548,"cake,butter,cocoa,green food coloring,vanilla pudding,butter,cheese,vanilla,mint,sugar,sprinkles",cupcakes/42_green_velvet_cupcakes_hostedLargeUrl.jpg,"cake,butter,butter,cheese,mint,sugar",cupcakes,Vegetarian,0
2539,"cake,oil,butter,egg,chocolate,marshmallow,butter,sugar,cr\u00e8me de menthe,cocoa,vanilla,milk",cupcakes/33_minty_cream_filled_cupcakes_hostedLargeUrl.jpg,"cake,oil,butter,egg,chocolate,marshmallow,butter,sugar,milk",cupcakes,Vegetarian,0
2531,"cake,egg,milk,oil,almond,coconut,sugar,whipping,coconut,butter,cherry,cocktail",cupcakes/25_coconut_cherry_cupcakes_hostedLargeUrl.jpg,"cake,egg,milk,oil,almond,coconut,sugar,coconut,butter,cherry,cocktail",cupcakes,Vegetarian,0
2535,"cocoa,flour,sugar,baking,baking,salt,egg,water,oil,vanilla,butter,red food coloring,flavoring,milk,chocolate",cupcakes/29_neapolitan_bonbon_cupcakes_hostedLargeUrl.jpg,"flour,sugar,baking,baking,salt,egg,oil,butter,milk,chocolate",cupcakes,Vegetarian,0
2536,"cake,coconut,icing,lemon,sugar,corn syrup,water,egg,vanilla",cupcakes/30_snowball_cupcakes_hostedLargeUrl.jpg,"cake,coconut,icing,lemon,sugar,corn syrup,egg",cupcakes,Vegetarian,0
2511,"cake,chocolate,marshmallow,honey,hershey bars",cupcakes/5_smore_cupcakes_hostedLargeUrl.jpg,"cake,chocolate,marshmallow,honey",cupcakes,Vegetarian,0
2554,"cake,flour,sugar,chocolate,baking,salt,egg,butter,oil,vanilla,water,milk,butter,caramel,nut,marshmallow,icing,shortening,sugar,vanilla,butter,water,chocolate,cocoa,snickers",cupcakes/48_snickers_cupcakes_hostedLargeUrl.jpg,"cake,flour,sugar,chocolate,baking,salt,egg,butter,oil,milk,butter,caramel,nut,marshmallow,icing,sugar,butter,chocolate",cupcakes,Vegetarian,0
2521,"cake,cake,egg,butter,oil,milk,chips,food colouring,non stick spray,butter,sugar,vanilla,whipping,salt",cupcakes/15_watermelon_cupcakes_hostedLargeUrl.jpg,"cake,cake,egg,butter,oil,milk,chips,food colouring,butter,sugar,salt",cupcakes,Vegetarian,0
2545,"cake,flour,baking,baking,salt,butter,oil,sugar,brown sugar,egg,milk,vanilla,almond,sprinkles,butter,sugar",cupcakes/39_funfetti_cupcakes_hostedLargeUrl.jpg,"cake,flour,baking,baking,salt,butter,oil,sugar,brown sugar,egg,milk,almond,butter,sugar",cupcakes,Vegetarian,0
2549,"eel,marshmallow,chocolate,cake",cupcakes/43_firecracker_cupcakes_hostedLargeUrl.jpg,"eel,marshmallow,chocolate,cake",cupcakes,Vegetarian,1
2532,"cake,sugar,flour,dutch cocoa,baking,espresso,baking,salt,egg,butter,vanilla,coffee,mascarpone,sugar,frosting,milk",cupcakes/26_mocha_cupcakes_hostedLargeUrl.jpg,"cake,sugar,flour,baking,baking,salt,egg,butter,coffee,mascarpone,sugar,milk",cupcakes,Vegetarian,0
